delta_accuracy,delta_f1,delta_balanced_accuracy,model,color,method_a,method_b
0.033419023136246784,0.04307401160159624,0.03983258472846052,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08860759493670878,0.08123985718922427,0.07943379371950798,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.023498694516971286,0.03233165512901198,0.02647385984427142,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.029569892473118253,0.03704865577061833,0.030473148727404364,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.046511627906976716,0.009905984865856476,0.02550252974155609,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03950617283950619,0.061776061776061764,0.05422412638907481,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06650246305418717,0.03322328931572632,0.04455445544554448,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.058673469387755084,0.04171338125700719,0.043089430894308944,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0625,0.030711206896551713,0.04013377926421402,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04615384615384621,0.03352490421455939,0.03377847604084838,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06106870229007633,0.04679029028214188,0.052054740804642785,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05943152454780354,0.025795810654791307,0.038590604026845554,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06281407035175879,0.06471183013144594,0.06799926980649873,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05586592178770955,0.07322929171668668,0.06306428927907082,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08488063660477452,0.07578397212543553,0.07398748159057444,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04422604422604426,0.07045515755453813,0.06208795189451566,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.037220843672456594,0.03187222964891295,0.03236069277108433,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07542579075425793,0.05655072696602134,0.06075521598589484,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0475000000000001,0.0261038600388781,0.03527037933817595,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.012315270935960632,0.007040666891968028,0.00836120401337792,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04260651629072676,0.039746424885743814,0.03804172837916164,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04545454545454547,0.043667387647200184,0.045222191930207156,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04726368159203986,0.030310407790626936,0.03429496614659999,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.023255813953488302,0.006727757800719214,0.010295881647341076,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03649635036496346,0.042370370370370336,0.03754391568189075,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.024330900243308973,0.020161290322580627,0.019541365680795897,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09183673469387754,0.09591013824884792,0.08415405250047903,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.056097560975609806,0.030855310516327505,0.0370967741935484,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06923076923076932,0.06967347897580456,0.0718294051627385,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04123711340206182,0.03522028688524592,0.03441710077240889,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.046798029556650245,0.019327551129671272,0.03209459459459457,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06649616368286448,0.0680147335187552,0.06274131274131278,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05128205128205121,0.07194244604316546,0.058381485584263926,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.050761421319796995,0.04440165591604889,0.04683277027027022,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.055837563451776595,0.04709331623070229,0.0512765957446808,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07297297297297295,0.05490619193190677,0.06246385193753612,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.053846153846153766,0.039463141025641024,0.04298214110810017,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09487179487179487,0.09460227272727273,0.0917486048365666,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.12121212121212116,0.08994708994708994,0.10575793184488846,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04415584415584417,0.06159805559775178,0.05028114186851207,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06329113924050633,0.04146500625373867,0.044642857142857206,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08212560386473422,0.0903867449489146,0.0818562110039705,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05316455696202538,0.05053115130634506,0.046088779641411226,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03674540682414695,0.02192366412213742,0.027878251500692675,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05343511450381677,0.03500647757655945,0.04240319865319858,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04603580562659848,0.044545304257653406,0.04342932803707389,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.026455026455026398,0.015000000000000013,0.018181818181818077,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05927835051546393,0.04662510165356465,0.0420452733939104,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04922279792746115,0.03175893873568292,0.040628815628815595,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09635416666666663,0.0771653543307087,0.07814605718448375,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05670103092783507,0.053246918286948774,0.05201385092035715,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06361323155216292,0.055538648813146685,0.05591630591630592,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05012531328320802,0.024908424908424875,0.030284404279354193,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0574162679425837,0.014309900625690097,0.02924731182795698,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03598971722365041,0.07975324961445251,0.059333718096703736,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05208333333333337,0.05023491684689385,0.04849312116096116,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06417112299465244,0.014520716317226179,0.03448156482603426,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04582210242587603,0.03388888888888891,0.033741408934707895,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07980049875311723,0.0740793605481016,0.0733060747663552,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07178217821782173,0.09166666666666667,0.08857998289136015,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.041162227602905554,0.037204625439919536,0.03456368679325794,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05384615384615382,0.017305107526881747,0.036203888334994994,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.080952380952381,0.0626069265270264,0.0700131695813298,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.057213930348258724,0.07429507429507431,0.07226131490194443,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.048101265822784844,0.037583421145064966,0.039291782514674134,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.025575447570332477,0.023467387630956404,0.0231455486929939,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.007352941176470562,0.02754397079675386,0.022016279297832675,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05141388174807204,0.0555422168867547,0.050495620883970416,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0694789081885856,0.053832521045635795,0.05672799422799424,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04225352112676051,0.040484472570302965,0.0398692810457516,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07090464547677255,0.049352164815708977,0.05936169094063837,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.086848635235732,0.04193817878028405,0.060097162029917495,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.044117647058823595,0.04846429643759165,0.04372759856630826,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03937007874015752,0.022062808040667847,0.029182879377431914,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07948717948717954,0.04673733480176212,0.05479885967690845,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0871794871794872,0.07239185750636132,0.08093635250918002,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.041450777202072464,0.06212121212121213,0.05190541332812193,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08395061728395059,0.09523809523809523,0.0833864334125008,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09296482412060303,0.0823240589198036,0.07934073682355014,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07211538461538469,0.07383244769470892,0.06631618733463907,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03943661971830992,0.06629353033211288,0.05608167505793982,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.038071065989847774,0.07447528774542994,0.060564824675580775,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.029055690072639195,0.03684943857060902,0.037012012012011986,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06976744186046513,0.08397985572342453,0.07431271477663237,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05882352941176461,0.05089605734767022,0.05421423669598846,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08418367346938771,0.08638443935926776,0.07659353177158146,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.048648648648648596,0.042611734959470515,0.04336523691362393,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04020100502512569,0.022146145673474227,0.016599170041498024,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04761904761904756,0.04304602510460251,0.04900551162233413,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.034653465346534684,0.04409892885816674,0.043184029099522014,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06493506493506496,0.07260018269192581,0.07021802078010564,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07199999999999995,0.033180742879965586,0.04671280276816614,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06989247311827962,0.06070021941480297,0.06256734913793105,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06870229007633588,0.04496942079386018,0.05638971684053651,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03693931398416894,0.03356495395638476,0.032854562655887154,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05012531328320802,0.040375068946497505,0.04571052000958542,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07928388746803072,0.08447879181169254,0.07978760204787594,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03960396039603964,0.0036021612967780947,0.01937171182677988,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.023136246786632397,-0.0008132285172133269,0.0018763486255746198,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04960835509138378,0.061952540213409735,0.06158433335787383,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0757575757575758,0.07704064380875097,0.07409481149682717,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013157894736842146,0.03395005468465184,0.031014328808446456,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.028795811518324665,0.008816599528767954,0.014042793246564766,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06982543640897754,0.0865144956054047,0.07556851501922202,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0759162303664922,0.10066663683951502,0.09257328990228009,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04644808743169404,0.028976469610044076,0.028911564625850428,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08980582524271852,0.09607452914539527,0.08927893738140413,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0641025641025641,0.07854849548271486,0.08228511530398319,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.017073170731707332,0.014006734006733967,0.014512854242328954,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06511627906976747,0.051135005973715675,0.05322102038862819,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06770833333333331,0.03881166874398498,0.051927437641723306,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08905852417302795,0.10327075844317224,0.09698202054794514,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.046272493573264795,0.03611680327868855,0.04388535031847135,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04102564102564099,0.02374710024570703,0.03098677311322351,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03916449086161877,0.027761229596092007,0.029393939393939417,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08556149732620322,0.07777777777777778,0.07980173482032221,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.057934508816120944,0.07970932640536166,0.07207812140280867,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03731343283582089,-0.018656956885996,-0.012680521310320492,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06818181818181812,0.07910634133171346,0.07099578503688092,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.051724137931034475,0.05425799496945738,0.050251572327044025,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06499999999999995,0.09985327850220077,0.08821325762056864,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08421052631578951,0.0787878787878788,0.07719298245614037,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05276381909547745,0.06683810136076285,0.06014652014652022,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07086614173228345,0.05773883283176967,0.06492327081325527,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06527415143603132,0.04771806167400883,0.04750368653886661,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07427055702917773,0.09597701149425286,0.08641358641358643,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06716417910447758,0.08048868127919512,0.07412342215988788,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06459948320413433,0.07615430203114054,0.06809116809116811,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03316326530612246,0.039917020778264756,0.034363588941053735,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.053370786516853896,0.057380758439677826,0.05317529360591566,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04785894206549124,0.034222054736445406,0.03880726551360736,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05940594059405946,0.051401566647245434,0.05535101796784048,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07692307692307698,0.09821929690290321,0.08861125385405955,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06377551020408168,0.04466302367941713,0.05400641025641029,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.020356234096692072,-0.014963392556753552,-0.0012400793650794162,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0732323232323232,0.059668816177055994,0.05518357326191281,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09004739336492895,0.08421160208996031,0.0858568950299784,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03970223325062039,0.033654755152202676,0.033333333333333215,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.040000000000000036,-0.016599952907935006,0.0020511629707032353,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0945273631840795,0.07113507960965587,0.08297720797720798,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05012531328320802,0.048250410060142135,0.05164241164241168,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07035175879396982,0.06153170945797676,0.06421245314815349,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08413461538461531,0.12508365680631778,0.10639449090014763,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03856041131105392,0.06321972331710335,0.0511479221156641,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.013470400567174745,-0.0075215529880945375,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.061170212765957355,0.06368355633545364,0.06225815367606402,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.051597051597051524,0.041678347817960926,0.04463562753036432,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07106598984771573,0.09717890659489326,0.0835275835275835,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.032745591939546626,0.03967346938775512,0.03630800792303335,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04699738903394257,0.05349456855913093,0.048500468603561386,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.030000000000000027,0.0160088938299055,0.019354838709677358,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.11369509043927645,0.06803725579282144,0.09005083514887441,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.052369077306733236,0.04744755980637466,0.049102181669298695,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03856041131105403,0.024582967515364373,0.029099118316268435,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.041884816753926746,0.019047619047619035,0.025924015815712576,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04509283819628651,0.01768707482993198,0.028326330532212896,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06036745406824151,0.05215322895587032,0.051851851851851816,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.021479713603818618,0.02340425531914897,0.022352523098791766,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.010610079575596787,0.033849329205366374,0.02489495798319341,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09234828496042224,0.0848219710778953,0.08630801687763706,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03194103194103193,0.017480028474254505,0.021739130434782483,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05985037406483784,0.046563192904656325,0.04988372093023258,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07756232686980613,0.0676340498176457,0.06898324447829396,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04499999999999993,0.05319865319865319,0.047139588100686525,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06617647058823528,0.0868043307193444,0.08567615349949737,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07481296758104738,0.06121829875015172,0.06413857677902624,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.1063829787234043,0.09744282780771191,0.10280027961676058,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05727923627684961,0.0305894848645778,0.03647416413373861,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.034653465346534684,0.05159979019145028,0.04860563750328417,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05641025641025643,0.07366896413944662,0.06240981240981236,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0852713178294574,0.09502262443438914,0.08764367816091956,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07341772151898729,0.05425492382014119,0.0502521300643366,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.041884816753926635,0.012461059190031154,0.01652118373429845,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04785894206549113,0.045314685314685355,0.04492767980978796,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013297872340425565,0.007221387095823373,0.010121457489878583,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04455445544554448,0.05925329778806132,0.05337043908472483,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03797468354430378,0.035011513502198,0.03459427057041897,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05755395683453235,0.039353160692072786,0.04470031545741321,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04810126582278473,0.052530607093272785,0.050606827622014516,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08312958435207818,0.07562107562107562,0.07585792857696172,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05063291139240511,0.029937933552391383,0.03644899867529028,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04057279236276845,0.05638665132336018,0.05070722329030486,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.042328042328042326,0.03598467978979247,0.03935071323167727,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.10663507109004733,0.08329664524082062,0.09538516848056999,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05210918114143914,0.04899512081784385,0.04775080906148865,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.09635416666666674,0.07554481436726529,0.0866696997270246,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0546875,0.036028300590740525,0.04077398022875267,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.044386422976501305,0.010886189833558269,0.022993672993673053,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.022500000000000075,0.023263286421181195,0.021439708939708813,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0714285714285714,0.04395215335204711,0.05383263009845285,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.024271844660194164,0.02950292150055045,0.029092536645406675,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05927835051546393,0.045680201541197396,0.05022371364653244,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08115183246073299,0.06878596875856402,0.07161195672107101,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0330788804071247,0.021492346938775497,0.025651918175282673,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05378973105134466,0.03361344537815125,0.038921472792440626,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06970509383378015,0.05510718789407315,0.06544891889719479,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07090464547677255,0.052707179081288635,0.0534954407294832,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.058375634517766506,0.026476878825872074,0.03732841232841222,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0546875,0.031015303396914162,0.035472972972972916,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0756302521008404,0.10113107119095144,0.08672156459083896,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.01326259946949604,-0.002976650688108873,-0.0017439293598233707,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03926701570680624,0.0405435675352796,0.03799137104506234,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.037634408602150615,0.03912213740458015,0.03812636165577332,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.048223350253807085,0.029610981238386347,0.03287197231833905,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06683168316831678,0.05542275343072156,0.05817099567099571,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.022058823529411686,0.0014481642388619043,0.007434337438789074,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.029925187032418976,0.029797979797979768,0.02883733724555293,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07571801566579639,0.03864734299516909,0.05253045540021256,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.08629441624365486,0.06716231137283768,0.0684344786319403,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07012987012987015,0.04498168498168498,0.0544641669990692,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009501187648455978,0.011290322580645162,0.009571350064114359,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06818181818181823,0.0560130866425993,0.055530253741054025,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.04935064935064937,0.08511193218865462,0.09287672677422759,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.06770833333333326,0.06270019764192736,0.06360327570518653,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.060846560846560815,0.08271950755610885,0.07054415118931257,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.030226700251889116,0.004432488187000816,0.013965201465201416,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.07281553398058249,0.06525873285957362,0.06616571543293082,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.05181347150259075,0.06848995277174202,0.06049543676662317,SVM,暗紅,tip_middle_root_1_2_2,tip_middle_root_1_3_1
