bootstrap_id,segmentation_method,model,accuracy,precision,recall,f1,balanced_accuracy
35,tip_middle_root_1_2_2,Random Forest,0.590625,0.5519323671497585,0.5565110565110565,0.5322066326530612,0.5957527597062481
35,tip_middle_root_1_2_2,CNN,0.684375,0.5775939177101967,0.6191646191646192,0.5961448598130841,0.663901246459386
35,tip_middle_root_1_3_1,SVM,0.603125,0.5451388888888888,0.47285012285012284,0.4916096553504582,0.5891105542268333
35,tip_middle_root_1_3_1,Random Forest,0.659375,0.6242897727272727,0.5001228501228501,0.5403076484831221,0.6405653010304173
35,tip_middle_root_1_3_1,CNN,0.64375,0.4465944272445821,0.3742014742014742,0.38888888888888884,0.580566960799519
36,tip_middle_root_1_2_2,SVM,0.6573859881031063,0.5237676056338028,0.5690619621342513,0.5429689386986136,0.6385311165501226
36,tip_middle_root_1_2_2,Random Forest,0.6934897554527429,0.5916418650793651,0.5360370051635113,0.5567351598173516,0.661173224164197
36,tip_middle_root_1_2_2,CNN,0.6567801277814497,0.5181943351691581,0.579066265060241,0.5305045071965735,0.6266486995264624
36,tip_middle_root_1_3_1,SVM,0.6595340383344349,0.5256410256410257,0.5449655765920827,0.5336481700118063,0.6346457743412925
36,tip_middle_root_1_3_1,Random Forest,0.7012557832121613,0.6128787878787879,0.5117254733218589,0.5498500749625187,0.6633786559130633
36,tip_middle_root_1_3_1,CNN,0.6430381141220534,0.391484942886812,0.3971600688468158,0.36984352773826457,0.572784071816715
37,tip_middle_root_1_2_2,SVM,0.6279429776810016,0.44333333333333336,0.5589285714285714,0.49410131852879946,0.6099702380952381
37,tip_middle_root_1_2_2,Random Forest,0.6657934131736527,0.4756944444444444,0.44237012987012986,0.45792166549047286,0.6071969696969697
37,tip_middle_root_1_2_2,CNN,0.5924060968971148,0.4339622641509434,0.5688311688311688,0.4730052556139513,0.584862012987013
37,tip_middle_root_1_3_1,SVM,0.6416882144801307,0.45419058553386915,0.5409090909090909,0.4937000406448991,0.6152462121212121
37,tip_middle_root_1_3_1,Random Forest,0.7031845400108874,0.5478723404255319,0.4777597402597402,0.5103588605253422,0.6443858225108225
37,tip_middle_root_1_3_1,CNN,0.6029191616766467,0.35635964912280704,0.42613636363636365,0.35416666666666663,0.554883658008658
38,tip_middle_root_1_2_2,SVM,0.5800554311907046,0.5249712973593571,0.5171365395245993,0.5209800056322162,0.573445987153604
38,tip_middle_root_1_2_2,Random Forest,0.6359663148918026,0.5967741935483871,0.5307720655979362,0.5615212527964206,0.6252139313496927
38,tip_middle_root_1_2_2,CNN,0.5689158938279502,0.5318888694740521,0.550580431177446,0.5254355400696864,0.571372643124955
38,tip_middle_root_1_3_1,SVM,0.593540134314039,0.5414585414585414,0.5207296849087893,0.5308784042961259,0.5856592265123657
38,tip_middle_root_1_3_1,Random Forest,0.6438013005010126,0.625,0.492168785701124,0.5506503971451594,0.6271985232853445
38,tip_middle_root_1_3_1,CNN,0.5629996802046691,0.5164217804667243,0.41477796204164363,0.41289240354660917,0.5538563723251696
39,tip_middle_root_1_2_2,SVM,0.5542184265010353,0.49441548771407295,0.4407149084568439,0.45548936170212767,0.5411719824897587
39,tip_middle_root_1_2_2,Random Forest,0.5781573498964803,0.540725806451613,0.36268526591107236,0.42515563101301646,0.5488206041569117
39,tip_middle_root_1_2_2,CNN,0.5848861283643892,0.5063408598824621,0.6039668700959023,0.5460704607046071,0.5823401941281146
39,tip_middle_root_1_3_1,SVM,0.5666407867494825,0.5097872340425531,0.4272013949433304,0.45327863907824095,0.5498353847701822
39,tip_middle_root_1_3_1,Random Forest,0.5846273291925466,0.5582437275985663,0.35854402789886664,0.4239002932551319,0.5544600646693989
39,tip_middle_root_1_3_1,CNN,0.583592132505176,0.45585625554569653,0.4171752397558849,0.40239398084815325,0.5482340845244071
40,tip_middle_root_1_2_2,SVM,0.6138143176733781,0.5942723004694835,0.5458978328173375,0.5680930548480218,0.60680501677994
40,tip_middle_root_1_2_2,Random Forest,0.5892757270693513,0.5536723163841808,0.4818885448916409,0.5116813833701251,0.5782250303513383
40,tip_middle_root_1_2_2,CNN,0.6342456655480984,0.6335779816513762,0.6210526315789473,0.5977977977977977,0.6190335491782843
40,tip_middle_root_1_3_1,SVM,0.6201237416107382,0.605994944023113,0.5614551083591331,0.5828638203747757,0.6156718634869536
40,tip_middle_root_1_3_1,Random Forest,0.6275866890380313,0.6346590909090909,0.4777089783281734,0.5428571428571428,0.6166230207221459
40,tip_middle_root_1_3_1,CNN,0.591075922818792,0.5864035087719298,0.4507739938080495,0.4559257470894361,0.5684608670870999
41,tip_middle_root_1_2_2,SVM,0.6392045454545454,0.5826648841354723,0.5356227106227106,0.5563981518682202,0.6272659185702664
41,tip_middle_root_1_2_2,Random Forest,0.6789772727272727,0.6530111139829413,0.5482600732600733,0.595919248623556,0.6588245137158181
41,tip_middle_root_1_2_2,CNN,0.5795454545454546,0.5488095238095239,0.5163003663003662,0.4861480075901329,0.589476074258683
41,tip_middle_root_1_3_1,SVM,0.6477272727272727,0.6002304147465438,0.509065934065934,0.5483732876712328,0.6312221562221563
41,tip_middle_root_1_3_1,Random Forest,0.6875,0.6806309362279512,0.5003663003663004,0.5757943982015918,0.6584038709038709
41,tip_middle_root_1_3_1,CNN,0.5795454545454546,0.5147058823529411,0.43049450549450546,0.38972240782360446,0.5831477619521097
42,tip_middle_root_1_2_2,SVM,0.7054788961038961,0.7056410256410257,0.6633152173913044,0.683822821376986,0.7029811381074169
42,tip_middle_root_1_2_2,Random Forest,0.7084821428571428,0.7307692307692308,0.6165760869565218,0.6686447473937449,0.7042439258312021
42,tip_middle_root_1_2_2,CNN,0.6536525974025974,0.6485106382978724,0.6327898550724638,0.6173666823973573,0.6605125745950554
42,tip_middle_root_1_3_1,SVM,0.6922483766233767,0.6953177257525084,0.6290760869565217,0.6602223780426726,0.6895380434782609
42,tip_middle_root_1_3_1,Random Forest,0.7237418831168831,0.7671988388969522,0.6053442028985507,0.6765969474279254,0.7170103367433931
42,tip_middle_root_1_3_1,CNN,0.581047077922078,0.5595238095238095,0.4310688405797102,0.43570827671002393,0.584284420289855
43,tip_middle_root_1_2_2,SVM,0.6155873493975903,0.5082582582582583,0.46055437100213215,0.4810606060606061,0.5870829480445336
43,tip_middle_root_1_2_2,Random Forest,0.6055785642570282,0.5157781496533589,0.47388059701492535,0.4832836809003641,0.5833552678732516
43,tip_middle_root_1_2_2,CNN,0.625031375502008,0.4801912568306011,0.5821961620469083,0.5191308012925584,0.6122191275543367
43,tip_middle_root_1_3_1,SVM,0.6380522088353413,0.5456730769230769,0.5037313432835822,0.519047619047619,0.6141980114331473
43,tip_middle_root_1_3_1,Random Forest,0.657254016064257,0.579004329004329,0.4443496801705757,0.49770642201834864,0.6187222817146967
43,tip_middle_root_1_3_1,CNN,0.6207956827309237,0.4277408637873754,0.42281449893390194,0.4018940909697212,0.5769892994752306
44,tip_middle_root_1_2_2,SVM,0.6399903288201161,0.538309728349199,0.5222222222222221,0.5268835048124793,0.6179214559386974
44,tip_middle_root_1_2_2,Random Forest,0.6267569310122502,0.5300925925925926,0.484508547008547,0.5015061985864906,0.6001853079870321
44,tip_middle_root_1_2_2,CNN,0.5568020631850419,0.468552036199095,0.5757478632478633,0.4951348583134175,0.5619256557618627
44,tip_middle_root_1_3_1,SVM,0.6426499032882012,0.5464344941956882,0.4852564102564103,0.5108225108225108,0.6134040671971707
44,tip_middle_root_1_3_1,Random Forest,0.6517408123791102,0.5669642857142857,0.44358974358974357,0.48959608323133413,0.6130017683465959
44,tip_middle_root_1_3_1,CNN,0.5717117988394584,0.407557903291345,0.40876068376068375,0.37023869984763835,0.544035514294135
45,tip_middle_root_1_2_2,SVM,0.6320754716981132,0.547317216981132,0.5063387423935091,0.526003276003276,0.6099858220726113
45,tip_middle_root_1_2_2,Random Forest,0.6069182389937107,0.4965986394557823,0.4279918864097363,0.4581807081807082,0.578782147099983
45,tip_middle_root_1_2_2,CNN,0.610062893081761,0.5229545454545454,0.566683569979716,0.526584629672626,0.6093128436341839
45,tip_middle_root_1_3_1,SVM,0.6572327044025157,0.5801886792452831,0.5223123732251521,0.5496903153153153,0.6341841487494491
45,tip_middle_root_1_3_1,Random Forest,0.6540880503144655,0.5875968992248062,0.42418864097363085,0.4915595206857343,0.6164572842557198
45,tip_middle_root_1_3_1,CNN,0.5723270440251572,0.5346320346320346,0.3407707910750507,0.350111557340473,0.5427877456626478
46,tip_middle_root_1_2_2,SVM,0.5754901960784313,0.4910519423832388,0.48292787025181394,0.48254477412456565,0.5621710058329776
46,tip_middle_root_1_2_2,Random Forest,0.5904634581105169,0.5153508771929824,0.4547588561673068,0.47473073736536864,0.5708137715179968
46,tip_middle_root_1_2_2,CNN,0.624331550802139,0.5619295958279009,0.6043533930857874,0.546031746031746,0.6178332621994593
46,tip_middle_root_1_3_1,SVM,0.5964349376114082,0.5197255574614065,0.4834613743064447,0.4947552447552448,0.5801145255370608
46,tip_middle_root_1_3_1,Random Forest,0.6119429590017825,0.5378407460545194,0.42712334613743064,0.4665511727078891,0.5847737942808365
46,tip_middle_root_1_3_1,CNN,0.6031194295900177,0.5358796296296297,0.45550576184379,0.41701866739337784,0.5762377294067436
47,tip_middle_root_1_2_2,SVM,0.605814739688979,0.49973257265109644,0.5294361525704809,0.5131717597471022,0.5915364428029162
47,tip_middle_root_1_2_2,Random Forest,0.6378234679451718,0.5362333071484682,0.5459162520729685,0.5397192735322232,0.6206419943826849
47,tip_middle_root_1_2_2,CNN,0.5884196938963673,0.48330101271277737,0.5242537313432836,0.47140175837202414,0.5764299944810689
47,tip_middle_root_1_3_1,SVM,0.6261294486446616,0.5211522965350524,0.5230099502487562,0.5214285714285714,0.606852394872448
47,tip_middle_root_1_3_1,Random Forest,0.6694326633474706,0.5899854862119013,0.49730514096185735,0.5371515151515152,0.6372547647109165
47,tip_middle_root_1_3_1,CNN,0.5962413178437519,0.48267326732673266,0.37862769485903813,0.3580960536644544,0.555567402894777
48,tip_middle_root_1_2_2,SVM,0.5366250678241997,0.4325037707390649,0.4538523274478331,0.4417296878029862,0.5174023542001069
48,tip_middle_root_1_2_2,Random Forest,0.5547680412371134,0.45787545787545786,0.35503611556982345,0.39879518072289155,0.5206728196896736
48,tip_middle_root_1_2_2,CNN,0.5775908844275637,0.5234328358208955,0.6109550561797753,0.5384615384615384,0.5949120518994114
48,tip_middle_root_1_3_1,SVM,0.5443570265870863,0.43492268041237114,0.4303772070626003,0.4311414392059553,0.5203969368646335
48,tip_middle_root_1_3_1,Random Forest,0.5864080303852415,0.5,0.3507223113964687,0.40881204684885664,0.5455992509363297
48,tip_middle_root_1_3_1,CNN,0.5424918610960391,0.4368674698795181,0.3832263242375602,0.35548403382557114,0.5358839954521134
49,tip_middle_root_1_2_2,SVM,0.5781065088757396,0.4231865695280329,0.5435822482062185,0.4722222222222222,0.5720028603402538
49,tip_middle_root_1_2_2,Random Forest,0.5992163761394531,0.44045323047251683,0.4469837895296306,0.4393939393939394,0.565143437414543
49,tip_middle_root_1_2_2,CNN,0.6284023668639054,0.4645199761478831,0.5806537337230933,0.5011081560283688,0.6070237815620911
49,tip_middle_root_1_3_1,SVM,0.5990724452262914,0.4444965603502189,0.5813180972628222,0.5001739995028586,0.5972984920675877
49,tip_middle_root_1_3_1,Random Forest,0.6369102830641292,0.49326599326599324,0.47063513154398084,0.4744873949579832,0.6008650551851786
49,tip_middle_root_1_3_1,CNN,0.6020310251079481,0.3492616899097621,0.4063247408982195,0.3539250669045495,0.5437552319131146
50,tip_middle_root_1_2_2,SVM,0.6307256819351519,0.6344926075268817,0.5731707317073171,0.5972994129158513,0.6336908747238732
50,tip_middle_root_1_2_2,Random Forest,0.6353062274832733,0.6672955974842767,0.49390243902439024,0.5636706770464732,0.6351398282890393
50,tip_middle_root_1_2_2,CNN,0.6293703894321496,0.5786880630630631,0.6158536585365854,0.5943532123307405,0.6088138507435494
50,tip_middle_root_1_3_1,SVM,0.6288042545891233,0.6492179168147885,0.5670731707317074,0.5958100558659217,0.6364777618364419
50,tip_middle_root_1_3_1,Random Forest,0.6582604220277921,0.7074919520046825,0.49390243902439024,0.5791492153201796,0.6561482316503837
50,tip_middle_root_1_3_1,CNN,0.591439354949391,0.5340909090909091,0.38414634146341464,0.4270440251572327,0.5571525358110724
51,tip_middle_root_1_2_2,SVM,0.5471611721611722,0.37692577030812324,0.49868421052631584,0.41840164823248754,0.538953216374269
51,tip_middle_root_1_2_2,Random Forest,0.6245421245421245,0.459873417721519,0.4881578947368421,0.4660427807486631,0.5928382066276803
51,tip_middle_root_1_2_2,CNN,0.6144688644688645,0.45896656534954405,0.6017543859649123,0.5002236135957066,0.604729044834308
51,tip_middle_root_1_3_1,SVM,0.5863095238095237,0.4117302052785924,0.5157894736842106,0.44869565217391305,0.572135477582846
51,tip_middle_root_1_3_1,Random Forest,0.6490384615384615,0.48308457711442787,0.4543859649122807,0.46244239631336403,0.6025818713450293
51,tip_middle_root_1_3_1,CNN,0.6151556776556777,0.40328947368421053,0.3942982456140351,0.3467079098541759,0.5521491228070176
52,tip_middle_root_1_2_2,SVM,0.6228226749553764,0.48732876712328765,0.5010964912280702,0.4884615384615385,0.5937396718544861
52,tip_middle_root_1_2_2,Random Forest,0.6134363267064689,0.47619047619047616,0.45687134502923976,0.4648148148148148,0.577801540644858
52,tip_middle_root_1_2_2,CNN,0.5617344740567489,0.4149184149184149,0.5102339181286549,0.4319852941176471,0.5545310360501615
52,tip_middle_root_1_3_1,SVM,0.6278235982027451,0.489463601532567,0.4959795321637427,0.48652355396541447,0.5963358314975801
52,tip_middle_root_1_3_1,Random Forest,0.6623992121622453,0.546031746031746,0.4594298245614035,0.48910256410256414,0.6148665847571535
52,tip_middle_root_1_3_1,CNN,0.5735828152889764,0.36834733893557425,0.3771929824561403,0.32075334496800467,0.5351254536251628
53,tip_middle_root_1_2_2,SVM,0.5892492766864625,0.4878706199460916,0.47181372549019607,0.47884615384615387,0.5667704294287976
53,tip_middle_root_1_2_2,Random Forest,0.6471904979442669,0.5880387570998997,0.46200980392156865,0.5173655775662465,0.6126903047882414
53,tip_middle_root_1_2_2,CNN,0.5783767321455764,0.4943320544122776,0.5646446078431372,0.4918954535471118,0.5986014727173445
53,tip_middle_root_1_3_1,SVM,0.6083142987665601,0.5085493656922229,0.4424019607843137,0.471764705882353,0.578529374192191
53,tip_middle_root_1_3_1,Random Forest,0.674310948682808,0.6370772946859904,0.4534313725490196,0.5297805642633229,0.6322045297424028
53,tip_middle_root_1_3_1,CNN,0.5698797015379929,0.4765432098765432,0.41666666666666663,0.38455988455988455,0.571282575370465
54,tip_middle_root_1_2_2,SVM,0.5360333256190697,0.43479978925184404,0.4594155844155844,0.4454166666666667,0.512515915457092
54,tip_middle_root_1_2_2,Random Forest,0.5731312196250868,0.48043184885290147,0.39123376623376627,0.43040819996403523,0.5377037178507766
54,tip_middle_root_1_2_2,CNN,0.5683638046748438,0.5247826086956522,0.6071428571428571,0.5177165354330708,0.6066526610644257
54,tip_middle_root_1_3_1,SVM,0.5769497801434853,0.4797979797979798,0.44805194805194803,0.46248133888583326,0.546855105678635
54,tip_middle_root_1_3_1,Random Forest,0.6143253876417496,0.5405946255002858,0.387987012987013,0.4515484515484516,0.5713394448688567
54,tip_middle_root_1_3_1,CNN,0.5194399444573016,0.4034132171387073,0.4090909090909091,0.330468085106383,0.551114081996435
55,tip_middle_root_1_2_2,SVM,0.6652779035715364,0.5685574229691877,0.6800933441558441,0.616966366966367,0.6639863592251564
55,tip_middle_root_1_2_2,Random Forest,0.7337650575129064,0.6535923753665689,0.6865868506493507,0.6685425685425685,0.7225064554811017
55,tip_middle_root_1_2_2,CNN,0.6153730036530507,0.5297518923465097,0.5855316558441559,0.5089453860640302,0.6223296079575561
55,tip_middle_root_1_3_1,SVM,0.6706216224375812,0.5739182692307692,0.6228693181818181,0.5963541666666667,0.6589592518985208
55,tip_middle_root_1_3_1,Random Forest,0.7391389668810193,0.6689839572192513,0.6540178571428572,0.6588339039319431,0.7199294252655102
55,tip_middle_root_1_3_1,CNN,0.5769103040183559,0.4684466019417476,0.40351055194805197,0.3554825832206555,0.5589557275141002
56,tip_middle_root_1_2_2,SVM,0.605,0.5143843498273878,0.5301282051282051,0.5196256038647343,0.5934731934731935
56,tip_middle_root_1_2_2,Random Forest,0.6222619047619048,0.5362021857923497,0.5085470085470085,0.5197299818890291,0.6041314588189588
56,tip_middle_root_1_2_2,CNN,0.5822619047619048,0.4838360122810186,0.5596153846153846,0.5024182076813656,0.5693436771561772
56,tip_middle_root_1_3_1,SVM,0.598452380952381,0.5041771094402674,0.5030982905982906,0.5010244286840031,0.583840811965812
56,tip_middle_root_1_3_1,Random Forest,0.6505952380952381,0.5801886792452831,0.48920940170940175,0.528062015503876,0.6250024281274281
56,tip_middle_root_1_3_1,CNN,0.5916666666666667,0.44591097308488614,0.38792735042735044,0.379608621667612,0.5472307206682206
57,tip_middle_root_1_2_2,SVM,0.582899424499863,0.5092105263157896,0.525663544106167,0.5143382352941177,0.5764808115077417
57,tip_middle_root_1_2_2,Random Forest,0.6515141134557413,0.6032451923076922,0.5248829039812646,0.5582818791946309,0.6354015841947224
57,tip_middle_root_1_2_2,CNN,0.6298300904357359,0.5510318349064149,0.6476385636221702,0.5771462706946577,0.6132739399395709
57,tip_middle_root_1_3_1,SVM,0.5925253494107974,0.522420634920635,0.5100507416081186,0.5123034859876965,0.5837022970589654
57,tip_middle_root_1_3_1,Random Forest,0.6438065223348863,0.6081871345029239,0.49141295862607337,0.5378631892015557,0.6261805549172508
57,tip_middle_root_1_3_1,CNN,0.6068100849547822,0.44002695417789756,0.42418032786885246,0.4047496790757381,0.5613206948164753
58,tip_middle_root_1_2_2,SVM,0.5876539579862132,0.4534090909090909,0.5280632411067193,0.4798559649305918,0.5773222593895393
58,tip_middle_root_1_2_2,Random Forest,0.6528145316736907,0.5390211640211641,0.5681159420289855,0.5382230800725274,0.6395687237026648
58,tip_middle_root_1_2_2,CNN,0.6057695449050933,0.43986983588002265,0.6293807641633729,0.5135210872915791,0.5988064478628375
58,tip_middle_root_1_3_1,SVM,0.624097487667026,0.48782051282051286,0.52266139657444,0.49734802121583027,0.604151697654709
58,tip_middle_root_1_3_1,Random Forest,0.6746381783135679,0.5642292490118577,0.497364953886693,0.5174991016888251,0.6393371258997032
58,tip_middle_root_1_3_1,CNN,0.6625502303244144,0.4921165790731008,0.45322793148880103,0.4407051282051282,0.5999140922466143
59,tip_middle_root_1_2_2,SVM,0.6082123758594347,0.5930100182149363,0.5343652109821264,0.5621425653594772,0.5987759024720447
