delta_accuracy,delta_f1,delta_balanced_accuracy,model,color,method_a,method_b
-0.040723981900452455,-0.08674698795180724,-0.06911547002220575,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.01851851851851849,0.019550342130987275,0.00995024875621886,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022522522522522515,-0.01594896331738438,-0.011415525114155334,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013574660633484115,0.046464646464646465,0.10462962962962963,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.008849557522123797,-0.02941176470588236,-0.02624854819976774,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009345794392523366,0.029931972789115635,0.025795644891122294,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0091324200913242,-0.039102564102564075,-0.0434782608695653,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004424778761061954,-0.053268765133171914,-0.050216120010170395,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.025380710659898442,-0.009276437847866428,-0.01308900523560208,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013157894736842146,0.017866004962779125,0.007352941176470562,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.017857142857142905,0.025049439683586028,0.05714285714285716,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0357142857142857,0.001287001287001266,-0.004324121075390042,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03738317757009346,0.09294871794871795,0.11470588235294121,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004672897196261627,-0.03806623524933389,-0.04502837404391802,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.04020100502512558,-0.04965517241379308,-0.021505376344086002,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009389671361502372,0.021282714984181772,0.0185838307107975,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03448275862068961,0.06498829039812648,0.04929078014184407,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009389671361502372,0.04444444444444445,0.058006535947712434,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02777777777777779,-0.045321637426900596,-0.037755102040816224,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013574660633484226,-0.008424008424008422,-0.007853403141361293,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.033653846153846145,-0.022064617809298664,-0.017857142857142794,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0182648401826484,0.04528985507246377,0.045743091859596685,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.008968609865470878,0.031746031746031744,0.03573717948717947,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.014018691588784993,0.08693275013668672,0.1071428571428572,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009216589861751223,-0.033333333333333326,-0.025291375291375262,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013698630136986356,0.02693208430913349,0.073943661971831,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009708737864077666,-0.004597701149425287,-0.0054644808743168904,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.00462962962962965,0.05410447761194029,0.05999999999999994,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.017857142857142794,0.029090909090909084,0.02661319722931088,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009090909090909038,-0.005557099194220622,-0.004854368932038833,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.027649769585253448,-0.007675087943716019,-0.014150943396226356,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.015306122448979553,0.04026567040265669,0.08655913978494623,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004854368932038833,0.024733637747336362,0.01851851851851849,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02857142857142858,-0.04151898734177217,-0.03281772575250841,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009433962264150941,-0.006945784294809965,-0.005319148936170248,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004761904761904745,0.040703052728954664,0.0625,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.019740259740259725,-0.013616469443994195,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.017937219730941756,0.043650793650793634,0.03123526638378127,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004739336492890933,0.04016913319238899,0.05555555555555547,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0357142857142857,0.08,0.033683864607295444,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.036363636363636376,-0.046370530877573146,-0.03508771929824561,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0049261083743842304,0.031200423056583812,0.025000000000000022,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.032863849765258246,-0.07236154649947751,-0.06259370314842572,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004484304932735439,0.043809523809523826,0.09295774647887312,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004484304932735328,0.0012195121951219523,0.0023474178403756207,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.04035874439461884,-0.019736842105263164,-0.021428571428571352,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004739336492890933,0.0032653061224489632,0.002538071065989911,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013761467889908174,-0.040909090909090895,-0.038259441707717556,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.04252657911194499,0.024868247694334655,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004878048780487809,0.05396825396825394,0.04490165631469978,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.024731182795698914,0.026960784313725394,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004761904761904745,-0.010407239819004488,-0.014594594594594446,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004854368932038833,0.07350096711798837,0.08075601374570451,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013953488372092981,-0.01132075471698113,-0.0076142131979695105,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.03791469194312791,-0.05555555555555558,-0.04223057644110273,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0092592592592593,-0.047619047619047616,-0.03375000000000006,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022222222222222254,-0.007272727272727278,-0.011574074074073959,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.01980198019801971,0.07692307692307693,0.0678763440860215,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004484304932735439,0.05386416861826698,0.028021978021978033,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0092592592592593,-0.0027444253859348205,-0.004975124378109486,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01904761904761909,-0.035650623885918,-0.04336734693877553,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013452914798206317,0.012588943623426357,0.019703026841804694,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.01764705882352946,-0.020276292335115853,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.032110091743119296,-0.027131782945736427,-0.016431924882629123,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.02487562189054726,0.049745618993781826,0.04640947288006114,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.024390243902438935,0.050124069478908184,0.035810810810810834,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.04205607476635509,-0.0881226053639847,-0.061802868199408056,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022831050228310446,-0.07347915242652087,-0.05880703066566939,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.032110091743119296,-0.06528562460765847,-0.04015151515151516,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0043290043290044045,0.0,0.002304147465437778,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0092592592592593,0.019230769230769218,0.048309178743961345,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.05416666666666667,0.07852564102564097,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.035780590717299554,-0.030532938564026613,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01777777777777778,0.055384615384615365,0.07700358851674638,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013698630136986356,0.03509615384615383,0.03617610837438412,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014285714285714235,0.025454545454545452,0.025510204081632626,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013761467889908285,-0.019607843137254888,-0.007317073170731714,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.03619909502262453,0.0455486542443064,0.05032362459546924,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.023474178403755874,0.042962125494629744,0.03662506782419972,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014084507042253502,-0.032595573440643844,-0.027962874821513495,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004784688995215336,0.02644230769230771,0.04166666666666674,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022522522522522515,-0.04901960784313725,-0.04803091645196911,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013043478260869601,-0.012561857632280127,-0.007211538461538436,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013698630136986245,-0.017429193899782147,-0.007246376811594235,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.01388888888888884,-0.05291005291005291,-0.0731599172332249,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.026548672566371723,-0.05005775895263764,-0.03839308415967457,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004524886877828149,0.024332810047095754,0.02637195121951219,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0423728813559322,-0.10142857142857145,-0.0806818181818183,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009216589861751223,0.03508771929824561,0.030290340591847986,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01388888888888884,0.015406162464985995,0.009528795811518331,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.026666666666666616,-0.05757331181059999,-0.037195121951219434,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.030456852791878153,-0.028904054596547546,-0.016129032258064613,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.017165005537098543,0.01341164095371672,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.024417314095449505,-0.018269230769230815,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009009009009009028,0.009523809523809545,0.010826210826210825,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02336448598130847,0.026004728132387703,0.012471655328798126,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.023809523809523836,0.015218769816106537,0.002125075895567763,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0045045045045044585,0.041628122109158186,0.04166666666666663,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0046948356807512415,0.06222222222222221,0.1037581699346406,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.017621145374449254,-0.0404802744425386,-0.04275653923541245,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004464285714285698,0.009195402298850575,0.002272727272727315,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022099447513812098,0.05714285714285714,0.03074866310160429,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01388888888888884,-0.013888888888888867,-0.00728155339805836,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01777777777777778,-0.010217113665389521,-0.009708737864077666,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022624434389140302,-0.016869095816464258,-0.012135922330097082,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.012987012987012991,0.02820512820512821,0.09115044247787618,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004424778761061954,-0.04661016949152541,-0.05955766192733014,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.020000000000000018,0.09605911330049263,0.10983102918586796,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009090909090909038,-0.033898305084745756,-0.02750000000000008,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.00497512437810943,-0.047619047619047616,-0.03416347381864626,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.012875536480686622,-0.009661835748792286,-0.00694444444444442,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013392857142857095,-0.060512820512820475,-0.0576923076923076,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01388888888888884,-0.006060606060606058,-0.007042253521126751,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014563106796116498,-0.011605415860735019,-0.007537688442211143,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014285714285714235,-0.0423472474289171,-0.03155139156792508,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.049467932125395464,0.05399261153736856,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009950248756218971,0.10814814814814813,0.24743589743589745,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02577319587628868,0.050941780821917804,0.032631578947368345,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01869158878504673,0.03845293986139056,0.056428571428571384,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.005208333333333259,-0.004519774011299438,-0.0028901734104046506,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02314814814814825,-0.06418485237483953,-0.08099794941900207,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.015306122448979664,-0.06848357791754017,-0.07417582417582425,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013513513513513487,-0.0370174510840825,-0.03267973856209161,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013698630136986245,-0.016289592760180993,-0.007537688442211032,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.01904761904761909,0.002304147465437778,-0.010582010582010692,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.029126213592232997,-0.09123649459783911,-0.07302631578947372,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.04166666666666663,-0.03485915492957742,-0.02393617021276595,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.008968609865470878,0.006535947712418333,0.015264586160108506,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01990049751243783,0.009090909090909094,0.036910994764397964,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013698630136986245,0.06195869420386413,0.05769230769230771,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0182648401826484,-0.01711229946524065,-0.009661835748792202,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.020000000000000018,0.0655737704918033,0.05555555555555547,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009523809523809601,-0.025413939160569915,-0.01996527777777768,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0741061755146262,0.07137161084529509,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.028301886792452935,-0.01707779886148006,-0.015000000000000013,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.018867924528301883,-0.0202205882352941,-0.010928961748633892,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013274336283185861,0.05311871227364187,0.06903633491311223,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.027906976744186074,0.03903508771929831,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004566210045662045,-0.02578018995929443,-0.033333333333333326,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004854368932038833,0.07979626485568764,0.05975291043003084,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009478672985781977,0.03508771929824561,0.06496305418719217,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.018018018018018056,0.0,0.015522875816993409,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.043689320388349495,0.12203687445127301,0.15587797619047616,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004545454545454519,0.02108036890645587,0.013337171368259515,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014423076923076983,-0.04706264199935084,-0.038492063492063466,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009049773755656076,0.033405172413793094,0.056957928802588986,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013574660633484115,-0.03653846153846152,-0.03612804878048781,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.017992424242424254,-0.021092132505176053,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.03555555555555556,-0.046616541353383445,-0.04330608073582021,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009708737864077666,0.05012531328320802,0.06656038262255881,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004807692307692291,0.06753812636165576,0.06407599309153711,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009302325581395321,0.008980267044783163,0.005524861878453136,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014285714285714235,0.022031823745410045,0.04560530679933661,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.032558139534883734,0.1051567239635996,0.13707729468599028,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0046511627906976605,-0.004839685420447659,-0.0024875621890546595,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01327433628318575,0.022012578616352224,0.032320872274143375,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004524886877828038,0.005050505050505055,0.002358490566037652,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02358490566037741,-0.04093567251461988,-0.04145408163265307,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004854368932038833,0.024430641821946153,0.023809523809523836,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.03167420814479638,-0.027860696517412936,-0.01674641148325351,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.02777777777777768,0.051282051282051266,0.062135922330097126,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004524886877828038,0.06144200626959248,0.050156331422615885,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.01904761904761909,-0.040233614536015594,-0.034169192615045585,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013761467889908285,-0.04122990915443747,-0.03134091510182491,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004484304932735439,0.04205128205128206,0.047536945812807874,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.015384615384615441,0.052991452991453,0.09767025089605741,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.00952380952380949,-0.016399286987522244,-0.018462386332323,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.03333333333333344,-0.09903846153846152,-0.08552631578947356,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.018867924528301883,0.0,-0.010050251256281395,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.023655913978494647,0.02675219023779718,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.03669724770642202,-0.10207570207570205,-0.07538659793814428,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009389671361502372,-0.06052631578947365,-0.04726775956284146,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0273972602739726,-0.052280311457174655,-0.04021558872305131,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.016438356164383605,0.02531472359058573,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.016969696969696968,0.022422680412371165,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,-0.023193577163247103,-0.021232204221894868,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.018867924528301883,-0.012486064659977703,-0.010309278350515427,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.05116279069767449,-0.08919961427193829,-0.08511306532663321,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014705882352941235,0.00497512437810943,0.012880562060889944,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.023809523809523725,0.04578226387887524,0.03439153439153442,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013513513513513487,0.06821480406386066,0.05509463313456053,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004587155963302725,0.023565573770491816,0.028407224958949095,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.03619909502262442,-0.08095014846069698,-0.06652479644707632,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009216589861751223,-0.007814407814407787,-0.0050000000000001155,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.022831050228310557,-0.029274004683840782,-0.012500000000000067,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.01904761904761909,0.03763789746917584,0.03559027777777779,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.0049261083743842304,-0.024430641821946153,-0.01666666666666672,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004524886877828038,-0.054385964912280704,-0.03589743589743599,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02155172413793105,0.01276408450704225,0.005507246376811548,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.008888888888888835,0.04155844155844152,0.05263157894736836,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.030874785591766735,0.03316326530612246,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.00877192982456132,-0.02941176470588236,-0.017715617715617804,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014851485148514865,-0.036866359447004615,-0.03868092691622094,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.028169014084507005,-0.022531685182287597,-0.015625,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004608294930875556,-0.015873015873015872,-0.017599067599067708,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.013513513513513487,0.011359185272228761,0.023671497584541012,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.027272727272727226,-0.05714285714285716,-0.03535353535353536,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.004716981132075526,0.04582548650345264,0.051131221719457054,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.009478672985781977,0.04500703234880449,0.04166666666666663,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.042654028436018954,-0.12301804264625477,-0.07612903225806444,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.014423076923076872,-0.017543859649122806,-0.007692307692307665,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.009433962264150941,-0.040000000000000036,-0.047942107643600074,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.013824884792626668,0.0912280701754386,0.06000000000000005,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.02580645161290321,0.015252976190476164,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.004807692307692291,-0.015060240963855442,-0.004976141785957622,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.02314814814814814,-0.055849056603773595,-0.04831375521030701,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.034146341463414664,-0.022194039315155345,-0.019444444444444486,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.06223104932141674,0.05712365591397839,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
-0.035532994923857864,-0.07641633728590252,-0.0505071851225698,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
0.0,0.0,0.0,SVM,青紫,tip_middle_root_1_2_2,tip_middle_root_1_3_1
